location_key,date,place_id,wikidata_id,country_code,country_name,subregion1_code,subregion1_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,current_ventilator_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
GB_ENG,2022-05-20,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,5046,67,185674,18712013,155203,473268730,450,740748,5187,171,5818,44909454,5529,41940795,11347,86850249,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,0,0,0,0,0,0,0,0,0,0,,,2,1,1,,0,0,5,11.11,13.728395,11.333333,17.481481,0.0,,9.0,73.174935
GB_ENG,2022-05-21,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,4243,63,132259,18716256,155266,473400989,387,741135,5065,164,13852,44923306,9759,41950554,23611,86873860,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,0,0,0,0,0,0,0,0,0,0,,,2,1,1,,0,0,5,11.11,13.802469,9.555556,18.407407,0.282222,,8.290123,69.390208
GB_ENG,2022-05-22,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,5151,62,135141,18721407,155328,473536130,463,741598,5047,156,5331,44928637,3330,41953884,8661,86882521,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,0,0,0,0,0,0,0,0,0,0,,,2,1,1,,0,0,5,11.11,15.888889,9.864198,20.938272,0.0,,9.592593,66.23739
GB_ENG,2022-05-23,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,6247,60,241472,18727654,155388,473789201,505,742103,5010,150,3034,44931671,3857,41957741,6891,86889412,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,0,0,0,0,0,0,0,0,0,0,,,2,1,1,,0,0,5,11.11,14.265432,10.901235,17.320988,0.326571,,9.302469,72.149499
GB_ENG,2022-05-24,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,5593,45,189916,18733247,155433,473990639,461,742564,4639,142,4257,44935928,4346,41962087,8603,86898015,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,0,0,0,0,0,0,0,0,0,0,,,2,1,1,,0,0,5,11.11,12.598765,8.524691,17.080247,3.084286,,7.111111,69.299668
GB_ENG,2022-05-25,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,5188,44,180940,18738435,155477,474180711,475,743039,4489,137,3904,44939832,4329,41966416,8233,86906248,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,0,0,0,0,0,0,0,0,0,0,,,2,1,1,,0,0,5,11.11,13.407407,8.222222,18.04321,0.592667,,8.814815,73.901906
GB_ENG,2022-05-26,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,4818,63,196453,18743253,155540,474410352,421,743460,4365,134,3758,44943590,24666,41991082,28424,86934672,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,0,0,0,0,0,0,0,0,0,0,,,2,1,1,,0,0,5,11.11,14.216049,10.228395,18.771605,0.03175,,10.462963,78.217615
GB_ENG,2022-05-27,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,4492,54,168571,18747745,155594,474589460,442,743902,4197,134,4760,44948350,5465,41996547,10225,86944897,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,0,0,0,0,0,0,0,0,0,0,,,2,1,1,,0,0,5,11.11,12.895062,8.5,17.061728,1.354667,,5.382716,60.310928
GB_ENG,2022-05-28,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,4153,53,118701,18751898,155647,474708161,382,744284,4013,127,10203,44958553,10254,42006801,20457,86965354,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,0,0,0,0,0,0,0,0,0,0,,,2,1,1,,0,0,5,11.11,11.697531,7.351852,16.320988,0.028222,,5.41358,65.411355
GB_ENG,2022-05-29,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,4686,36,119187,18756584,155683,474827348,428,744712,4018,124,4775,44963328,4330,42011131,9105,86974459,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,0,0,0,0,0,0,0,0,0,0,,,2,1,1,,0,0,5,11.11,9.993827,6.419753,14.222222,0.03175,,5.222222,72.508139
GB_ENG,2022-05-30,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,5927,59,201550,18762511,155742,475038394,465,745177,4091,121,6040,44969368,7143,42018274,13183,86987642,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,0,0,0,0,0,0,0,0,0,0,,,2,1,1,,0,0,5,11.11,10.487654,6.314815,14.765432,0.979714,,6.512346,76.572152
GB_ENG,2022-05-31,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,5732,56,160348,18768243,155798,475209348,502,745679,4036,119,6882,44976250,8072,42026346,14954,87002596,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,0,0,0,0,0,0,0,0,0,0,,,2,1,1,,0,0,5,11.11,10.820988,7.814815,14.82716,2.394857,,7.777778,81.840727
GB_ENG,2022-06-01,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,5713,40,158801,18773956,155838,475377281,480,746159,3800,123,6503,44982753,7766,42034112,14269,87016865,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,0,0,0,0,0,0,0,0,0,0,,,2,1,1,,0,0,5,11.11,11.87037,7.654321,16.37037,4.318,,7.611111,75.3694
GB_ENG,2022-06-02,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,5081,46,139836,18779037,155884,475517117,412,746571,3841,126,1667,44984420,1585,42035697,3252,87020117,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,0,0,0,0,0,0,0,0,0,0,,,2,1,1,,0,0,5,11.11,13.888889,6.117284,19.740741,0.423333,,7.351852,64.968779
GB_ENG,2022-06-03,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,5582,35,127950,18784619,155919,475645067,404,746975,3849,125,947,44985367,961,42036658,1908,87022025,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,0,0,0,0,0,0,0,0,0,0,,,2,1,1,,0,0,5,11.11,14.154321,9.185185,19.376543,0.0,,8.679012,70.388088
GB_ENG,2022-06-04,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,6277,48,112867,18790896,155967,475757934,443,747418,3835,111,4525,44989892,5669,42042327,10194,87032219,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,0,0,0,0,0,0,0,0,0,0,,,2,1,1,,0,0,5,11.11,12.296296,10.222222,15.37037,0.0,,7.950617,74.903958
GB_ENG,2022-06-05,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,8351,45,120973,18799247,156012,475878907,531,747949,3965,113,1850,44991742,2245,42044572,4095,87036314,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,0,0,0,0,0,0,0,0,0,0,,,2,1,1,,0,0,5,11.11,10.419753,9.469136,11.537037,5.926667,,9.481481,93.935168
GB_ENG,2022-06-06,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,9799,51,218949,18809046,156063,476110653,606,748555,4126,120,2341,44994083,4044,42048616,6385,87042699,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,0,0,0,0,0,0,0,0,0,0,,,2,1,1,,0,0,5,11.11,12.092593,9.709877,14.864198,12.046857,,9.876543,86.549677
GB_ENG,2022-06-07,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,9481,40,179034,18818527,156103,476326383,577,749132,4108,116,2412,44996495,4017,42052633,6429,87049128,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,0,0,0,0,0,0,0,0,0,0,,,2,1,0,,0,0,5,11.11,14.580247,9.055556,19.611111,0.725714,,10.45679,76.353265
GB_ENG,2022-06-08,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,9953,41,172247,18828480,156144,476519175,664,749796,4096,124,4356,45000851,5036,42057669,9392,87058520,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,0,0,0,0,0,0,0,0,0,0,,,2,1,0,,0,0,5,11.11,15.993827,11.932099,20.222222,1.560286,,11.45679,74.500258
GB_ENG,2022-06-09,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,9585,36,184453,18838065,156180,476734269,627,750423,4082,127,3202,45004053,4106,42061775,7308,87065828,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,0,0,0,0,0,0,0,0,0,0,,,2,1,0,,0,0,5,11.11,14.91358,9.932099,18.728395,0.550333,,10.419753,74.597782
GB_ENG,2022-06-10,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,9154,53,165534,18847219,156233,476911111,589,751012,4262,117,3187,45007240,4762,42066537,7949,87073777,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,0,0,0,0,0,0,0,0,0,0,,,2,1,0,,0,0,5,11.11,17.030864,11.925926,21.82716,0.028222,,9.814815,62.534591
GB_ENG,2022-06-11,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,8466,43,119127,18855685,156276,477030238,583,751595,4257,125,9046,45016286,9668,42076205,18714,87092491,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,0,0,0,0,0,0,0,0,0,0,,,2,1,0,,0,0,5,11.11,16.0,11.209877,20.882716,0.0,,9.17284,63.978325
GB_ENG,2022-06-12,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,10716,31,120484,18866401,156307,477150722,659,752254,4408,126,3952,45020238,4129,42080334,8081,87100572,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,0,0,0,0,0,0,0,0,0,0,,,2,1,0,,0,0,5,11.11,14.925926,10.802469,19.006173,0.084667,,7.438272,60.885188
GB_ENG,2022-06-13,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,12955,37,220545,18879356,156344,477385577,722,752976,4602,128,1898,45022136,3581,42083915,5479,87106051,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,0,0,0,0,0,0,0,0,0,0,,,2,1,0,,0,0,5,11.11,14.425926,9.925926,17.820988,0.0,,7.851852,64.733066
GB_ENG,2022-06-14,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,12659,37,173646,18892015,156381,477572225,763,753739,4722,130,1511,45023647,2849,42086764,4360,87110411,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,0,0,0,0,0,0,0,0,0,0,,,2,1,0,,0,0,5,11.11,15.975309,11.54321,21.524691,0.0,,8.604938,61.672026
GB_ENG,2022-06-15,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,12386,46,164918,18904401,156427,477749302,842,754581,4843,132,2788,45026435,4244,42091008,7032,87117443,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,0,0,0,0,0,0,0,0,0,0,,,2,1,0,,0,0,5,11.11,17.506173,9.969136,23.580247,0.0,,10.67284,64.259676
GB_ENG,2022-06-16,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,11911,58,179350,18916312,156485,477977677,822,755403,5008,130,2626,45029061,4045,42095053,6671,87124114,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,0,0,0,0,0,0,0,0,0,0,,,2,1,0,,0,0,5,11.11,19.623457,12.141975,25.944444,0.0,,10.765432,56.692415
GB_ENG,2022-06-17,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,11640,52,166237,18927952,156537,478155919,829,756232,5037,120,2818,45031879,4192,42099245,7010,87131124,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,0,0,0,0,0,0,0,0,0,0,,,2,1,0,,0,0,5,11.11,23.0,16.845679,30.401235,0.0,,12.759259,52.608471
GB_ENG,2022-06-18,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,11636,51,126887,18939588,156588,478282806,797,757029,5183,138,7410,45039289,8921,42108166,16331,87147455,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,0,0,0,0,0,0,0,0,0,0,,,2,1,0,,0,0,5,11.11,14.197531,10.067901,20.12963,0.0,,10.771605,80.103222
GB_ENG,2022-06-19,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,14521,58,131947,18954109,156646,478414753,942,757971,5436,139,3082,45042371,3375,42111541,6457,87153912,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,0,0,0,0,0,0,0,0,0,0,,,2,1,0,,0,0,5,11.11,13.382716,7.950617,18.697531,4.233333,,8.234568,71.177733
GB_ENG,2022-06-20,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,16918,60,225248,18971027,156706,478654426,1055,759026,5726,150,1807,45044178,3956,42115497,5763,87159675,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,0,0,0,0,0,0,0,0,0,0,,,2,1,0,,0,0,5,11.11,15.067901,9.845679,21.0,0.0,,8.12963,63.477001
GB_ENG,2022-06-21,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,17528,56,188014,18988555,156762,478855943,1155,760181,6002,149,2402,45046580,4136,42119633,6538,87166213,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,0,0,0,0,0,0,0,0,0,0,,,2,1,0,,0,0,5,11.11,17.851852,9.54321,24.524691,0.0,,8.746914,55.279937
GB_ENG,2022-06-22,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,17760,65,170165,19006315,156827,479038849,1133,761314,6177,149,2431,45049011,4427,42124060,6858,87173071,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,0,0,0,0,0,0,0,0,0,0,,,2,1,0,,0,0,5,11.11,19.901235,12.444444,26.469136,0.0,,11.308642,57.795679
GB_ENG,2022-06-23,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,16696,72,194812,19023011,156899,479274903,1210,762524,6401,154,2343,45051354,3728,42127788,6071,87179142,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,,,,,,,,,,,,,,,,,,,,,19.302469,13.462963,25.17284,0.0,,11.530864,60.830104
GB_ENG,2022-06-24,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,15622,55,181374,19038633,156954,479469186,1072,763596,6752,168,3286,45054640,4854,42132642,8140,87187282,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,,,,,,,,,,,,,,,,,,,,,17.407407,13.419753,21.820988,0.0635,,12.666667,73.775818
GB_ENG,2022-06-25,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,14472,71,139092,19053105,157025,479608278,1011,764607,6973,177,9214,45063854,10459,42143101,19673,87206955,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,,,,,,,,,,,,,,,,,,,,,16.314815,11.598765,20.950617,0.036286,,8.345679,59.402409
GB_ENG,2022-06-26,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,18036,66,139579,19071141,157091,479747857,1276,765883,7455,188,3538,45067392,4306,42147407,7844,87214799,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,,,,,,,,,,,,,,,,,,,,,16.191358,10.265432,21.709877,0.141111,,7.493827,56.402757
GB_ENG,2022-06-27,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,21896,73,240032,19093037,157164,480002472,1438,767321,7822,192,2176,45069568,5303,42152710,7479,87222278,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,,,,,,,,,,,,,,,,,,,,,14.45679,10.314815,19.382716,0.0,,8.061728,65.492226
GB_ENG,2022-06-28,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,21868,68,204112,19114905,157232,480220979,1454,768775,8120,205,2782,45072350,5692,42158402,8474,87230752,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,,,,,,,,,,,,,,,,,,,,,15.67284,8.919753,21.697531,0.818444,,7.938272,60.2335
GB_ENG,2022-06-29,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,21719,85,200440,19136624,157317,480434720,1572,770347,8587,200,2545,45074895,5774,42164176,8319,87239071,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,,,,,,,,,,,,,,,,,,,,,16.91358,12.5,22.358025,1.693333,,10.574074,66.374308
GB_ENG,2022-06-30,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,21505,84,210656,19158129,157401,480687106,1596,771943,8928,211,2806,45077701,6084,42170260,8890,87247961,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,,,,,,,,,,,,,,,,,,,,,15.697531,11.197531,19.882716,0.0,,9.888889,68.418947
GB_ENG,2022-07-01,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,21059,92,204768,19179188,157493,480905346,1326,773269,9389,219,2907,45080608,6830,42177090,9737,87257698,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,,,,,,,,,,,,,,,,,,,,,15.302469,10.339506,20.259259,0.616857,,10.030864,70.882792
GB_ENG,2022-07-02,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,19588,106,147758,19198776,157599,481062177,1374,774643,9632,213,7118,45087726,17313,42194403,24431,87282129,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,,,,,,,,,,,,,,,,,,,,,14.919753,10.851852,19.351852,0.423333,,10.839506,76.819763
GB_ENG,2022-07-03,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,25170,97,163962,19223946,157696,481228863,1795,776438,9956,218,3052,45090778,7819,42202222,10871,87293000,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,,,,,,,,,,,,,,,,,,,,,14.444444,9.734568,18.740741,0.399143,,9.444444,72.361147
GB_ENG,2022-07-04,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,30382,117,295406,19254328,157813,481506198,1911,778349,10658,223,2633,45093411,6851,42209073,9484,87302484,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,,,,,,,,,,,,,,,,,,,,,15.45679,11.061728,19.833333,0.169333,,8.228395,62.125378
GB_ENG,2022-07-05,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,28115,113,239196,19282443,157926,481744146,1926,780275,11049,229,2512,45095923,7161,42216234,9673,87312157,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,,,,,,,,,,,,,,,,,,,,,15.685185,10.339506,21.04321,0.0,,8.598765,62.881959
GB_ENG,2022-07-06,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,26726,131,228418,19309169,158057,481976536,1945,782220,11465,217,2370,45098293,7648,42223882,10018,87322175,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,,,,,,,,,,,,,,,,,,,,,17.679012,12.462963,21.790123,0.0,,12.333333,70.968119
GB_ENG,2022-07-07,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,24048,119,230451,19333217,158176,482231443,1967,784187,11878,232,2682,45100975,8126,42232008,10808,87332983,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,,,,,,,,,,,,,,,,,,,,,18.401235,14.191358,24.179012,0.0,,11.228395,63.093118
GB_ENG,2022-07-08,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,22169,132,214117,19355386,158308,482431991,1696,785883,12283,228,2881,45103856,8698,42240706,11579,87344562,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,,,,,,,,,,,,,,,,,,,,,19.728395,13.419753,25.679012,0.0,,12.407407,62.716371
GB_ENG,2022-07-09,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,19351,145,146377,19374737,158453,482590520,1601,787484,12440,229,6057,45109913,20779,42261485,26836,87371398,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,,,,,,,,,,,,,,,,,,,,,19.04321,14.345679,24.783951,0.0,30.48,11.358025,61.115366
GB_ENG,2022-07-10,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,23037,150,161537,19397774,158603,482771678,1889,789373,12879,250,2827,45112740,8463,42269948,11290,87382688,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,,,,,,,,,,,,,,,,,,,,,20.512346,12.54321,28.320988,0.0,,11.197531,55.190202
GB_ENG,2022-07-11,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,27196,148,293213,19424970,158751,483043577,2005,791378,13336,264,1846,45114586,6383,42276331,8229,87390917,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,,,,,,,,,,,,,,,,,,,,,23.061728,14.271605,30.388889,0.0,,12.32716,50.958138
GB_ENG,2022-07-12,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,24372,163,238826,19449342,158914,483287933,1945,793323,13621,264,2096,45116682,6764,42283095,8860,87399777,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,,,,,,,,,,,,,,,,,,,,,22.777778,18.41358,26.734568,0.0,,13.12963,54.53054
